transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,amount_raw,currency,year,amount_idr,category_type,is_shared,num_people,payer,split_amount,participants
T7127,U106,2024-02-26,expense,hiburan,7253.0,kartu,makassar,liburan akhir pekan,2024-02,2.0,Monday,False,7253,INR,2024,13780.7,non-essential,0,1,U106,13780.7,['U106']
T3899,U079,2024-02-26,expense,tagihan,6055.0,tunai,bandung,bayar listrik,2024-02,2.0,Monday,False,Rs.6055,INR,2024,11504.5,essential,0,1,U079,11504.5,['U079']
T4863,U071,2024-02-27,expense,transportasi,4941.0,ewallet,surabaya,servis motor,2024-02,2.0,Tuesday,False,4941,INR,2024,9387.9,other,0,1,U071,9387.9,['U071']
T0709,U002,2024-02-27,expense,kesehatan,676.0,bank_transfer,makassar,kontrol dokter,2024-02,2.0,Tuesday,False,₹676,INR,2024,1284.4,essential,0,1,U002,1284.4,['U002']
T10168,U091,2024-02-27,expense,hiburan,2513.0,tunai,semarang,nonton bioskop,2024-02,2.0,Tuesday,False,Rs.2513,INR,2024,4774.7,non-essential,1,3,U091,1591.5666666666666,"['U066', 'U042', 'U095']"
T10335,U145,2024-02-27,expense,hiburan,257.0,qris,semarang,streaming musik,2024-02,2.0,Tuesday,False,257,INR,2024,488.3,non-essential,0,1,U145,488.3,['U145']
T4198,U060,2024-02-27,expense,transportasi,1272.0,bank_transfer,denpasar,naik KRL,2024-02,2.0,Tuesday,False,1272,INR,2024,2416.8,other,1,5,U060,483.36,"['U091', 'U032', 'U085', 'U141', 'U018']"
T8424,U111,2024-02-28,expense,makanan,8027.0,qris,denpasar,ngopi di kafe,2024-02,2.0,Wednesday,False,8027,INR,2024,15251.3,essential,1,5,U111,3050.2599999999998,"['U022', 'U147', 'U013', 'U007', 'U093']"
T7600,U133,2024-02-28,income,freelance,73105.0,bank_transfer,unknown,jasa konsultasi,2024-02,2.0,Wednesday,False,73105,INR,2024,138899.5,income,0,1,U133,138899.5,['U133']
T0608,U115,2024-02-28,expense,kesehatan,2873.0,tunai,balikpapan,bayar rumah sakit,2024-02,2.0,Wednesday,False,2873,INR,2024,5458.7,essential,0,1,U115,5458.7,['U115']
T11734,U079,2024-02-28,expense,tempat_tinggal,1000.0,qris,unknown,bayar apartemen,2024-02,2.0,Wednesday,False,-1000,INR,2024,1900.0,essential,0,1,U079,1900.0,['U079']
T0092,U087,2024-02-29,income,bonus,64602.0,ewallet,denpasar,transaksi,2024-02,2.0,Thursday,False,64602,INR,2024,122743.8,income,0,1,U087,122743.8,['U087']
T5914,U066,2024-02-29,income,gaji,39221.0,bank_transfer,medan,transfer payroll,2024-02,2.0,Thursday,False,39221,INR,2024,74519.9,income,0,1,U066,74519.9,['U066']
T4819,U041,2024-03-01,expense,pendidikan,2966.0,bank_transfer,unknown,pelatihan online,2024-03,3.0,Friday,False,2966,INR,2024,5635.4,other,0,1,U041,5635.4,['U041']
T6691,U023,2024-03-01,expense,makanan,4946.0,tunai,unknown,pesan gofood,2024-03,3.0,Friday,False,4946,INR,2024,9397.4,essential,0,1,U023,9397.4,['U023']
T4238,U008,2024-03-01,income,gaji,25841.0,tunai,surabaya,gaji bulanan,2024-03,3.0,Friday,False,25841,INR,2024,49097.9,income,0,1,U008,49097.9,['U008']
T7014,U013,2024-03-01,expense,kesehatan,4447.0,bank_transfer,jakarta,kontrol dokter,2024-03,3.0,Friday,False,4447,INR,2024,8449.3,essential,0,1,U013,8449.3,['U013']
T7188,U013,2024-03-01,expense,tagihan,341.0,qris,unknown,bayar pulsa,2024-03,3.0,Friday,False,₹341,INR,2024,647.9,essential,0,1,U013,647.9,['U013']
T13651,U038,2024-03-01,expense,transportasi,7187.0,bank_transfer,denpasar,bayar parkir,2024-03,3.0,Friday,False,7187,INR,2024,13655.3,other,0,1,U038,13655.3,['U038']
T4497,U115,2024-03-01,expense,makanan,2706.0,bank_transfer,medan,ngopi di kafe,2024-03,3.0,Friday,False,₹2706,INR,2024,5141.4,essential,1,5,U115,1028.28,"['U138', 'U054', 'U059', 'U014', 'U144']"
T5130,U110,2024-03-02,expense,hiburan,1505.0,bank_transfer,makassar,main game,2024-03,3.0,Saturday,True,1505,INR,2024,2859.5,non-essential,1,4,U110,714.875,"['U031', 'U090', 'U068', 'U024']"
T6733,U099,2024-03-02,expense,tagihan,2164.0,qris,denpasar,bayar WiFi,2024-03,3.0,Saturday,True,2164,INR,2024,4111.6,essential,0,1,U099,4111.6,['U099']
T0267,U011,2024-03-02,expense,kesehatan,6536.0,tunai,semarang,beli obat,2024-03,3.0,Saturday,True,6536,INR,2024,12418.4,essential,0,1,U011,12418.4,['U011']
T7468,U129,2024-03-02,expense,tempat_tinggal,28176.0,qris,yogyakarta,bayar apartemen,2024-03,3.0,Saturday,True,28176,INR,2024,53534.4,essential,0,1,U129,53534.4,['U129']
T10606,U118,2024-03-02,expense,tagihan,9163.0,tunai,denpasar,bayar listrik,2024-03,3.0,Saturday,True,9163,INR,2024,17409.7,essential,0,1,U118,17409.7,['U118']
T1070,U127,2024-03-02,expense,makanan,1845.0,bank_transfer,yogyakarta,ngopi di kafe,2024-03,3.0,Saturday,True,1845,INR,2024,3505.5,essential,0,1,U127,3505.5,['U127']
T12045,U028,2024-03-03,expense,makanan,2603.0,qris,balikpapan,makan di restoran,2024-03,3.0,Sunday,True,2603,INR,2024,4945.7,essential,0,1,U028,4945.7,['U028']
T3810,U119,2024-03-03,expense,tagihan,3815.0,bank_transfer,palembang,bayar air,2024-03,3.0,Sunday,True,$3815,USD,2024,606585.0,essential,0,1,U119,606585.0,['U119']
T5439,U114,2024-03-04,expense,makanan,4342.0,kartu,denpasar,ngopi di kafe,2024-03,3.0,Monday,False,4342,INR,2024,8249.8,essential,0,1,U114,8249.8,['U114']
T6208,U133,2024-03-04,expense,kesehatan,4062.0,ewallet,balikpapan,beli vitamin,2024-03,3.0,Monday,False,4062,INR,2024,7717.8,essential,0,1,U133,7717.8,['U133']
T3088,U141,2024-03-05,expense,pendidikan,9578.0,bank_transfer,palembang,beli buku,2024-03,3.0,Tuesday,False,₹9578,INR,2024,18198.2,other,0,1,U141,18198.2,['U141']
T5388,U052,2024-03-05,expense,makanan,2831.0,tunai,surabaya,pesan gofood,2024-03,3.0,Tuesday,False,2831,INR,2024,5378.9,essential,0,1,U052,5378.9,['U052']
T9716,U026,2024-03-06,expense,makanan,6679.0,bank_transfer,makassar,beli air minum,2024-03,3.0,Wednesday,False,6679,INR,2024,12690.1,essential,0,1,U026,12690.1,['U026']
T6418,U038,2024-03-06,expense,kesehatan,8135.0,tunai,jakarta,beli vitamin,2024-03,3.0,Wednesday,False,8135,INR,2024,15456.5,essential,0,1,U038,15456.5,['U038']
T11349,U099,2024-03-06,income,gaji,63843.0,kartu,jakarta,bonus perusahaan,2024-03,3.0,Wednesday,False,63843,INR,2024,121301.7,income,0,1,U099,121301.7,['U099']
T12734,U132,2024-03-06,expense,tagihan,1582.0,kartu,bandung,bayar air,2024-03,3.0,Wednesday,False,1582,INR,2024,3005.8,essential,0,1,U132,3005.8,['U132']
T4791,U131,2024-03-06,expense,lainnya,6560.0,bank_transfer,denpasar,keperluan pribadi,2024-03,3.0,Wednesday,False,6560,INR,2024,12464.0,other,0,1,U131,12464.0,['U131']
T3150,U025,2024-03-07,income,freelance,33351.0,qris,semarang,bayaran freelance,2024-03,3.0,Thursday,False,33351,INR,2024,63366.9,income,0,1,U025,63366.9,['U025']
T4805,U003,2024-03-07,expense,makanan,291.0,kartu,palembang,makan malam,2024-03,3.0,Thursday,False,291,INR,2024,552.9,essential,1,2,U003,276.45,"['U059', 'U149']"
T6429,U077,2024-03-07,expense,transportasi,2287.0,tunai,unknown,bayar parkir,2024-03,3.0,Thursday,False,2287,INR,2024,4345.3,other,0,1,U077,4345.3,['U077']
T5058,U103,2024-03-07,expense,pendidikan,1820.0,bank_transfer,jakarta,beli alat tulis,2024-03,3.0,Thursday,False,1820,INR,2024,3458.0,other,0,1,U103,3458.0,['U103']
T13137,U018,2024-03-08,expense,makanan,1575.0,ewallet,unknown,makan di restoran,2024-03,3.0,Friday,False,1575,INR,2024,2992.5,essential,0,1,U018,2992.5,['U018']
T1490,U008,2024-03-08,expense,makanan,7929.0,bank_transfer,makassar,pesan gofood,2024-03,3.0,Friday,False,7929,INR,2024,15065.1,essential,1,2,U008,7532.55,"['U004', 'U150']"
T9179,U089,2024-03-09,expense,makanan,3414.0,tunai,yogyakarta,makan malam,2024-03,3.0,Saturday,True,Rs.3414,INR,2024,6486.6,essential,0,1,U089,6486.6,['U089']
T5004,U049,2024-03-09,expense,hiburan,2283.0,qris,denpasar,liburan akhir pekan,2024-03,3.0,Saturday,True,₹2283,INR,2024,4337.7,non-essential,1,3,U049,1445.8999999999999,"['U002', 'U141', 'U023']"
T0781,U039,2024-03-09,income,lainnya,44800.0,kartu,bandung,belanja kebutuhan,2024-03,3.0,Saturday,True,44800,INR,2024,85120.0,income,0,1,U039,85120.0,['U039']
T2515,U011,2024-03-09,expense,hiburan,8617.0,bank_transfer,makassar,main game,2024-03,3.0,Saturday,True,8617,INR,2024,16372.3,non-essential,0,1,U011,16372.3,['U011']
T3960,U013,2024-03-10,expense,transportasi,1295.0,bank_transfer,yogyakarta,naik KRL,2024-03,3.0,Sunday,True,1295,INR,2024,2460.5,other,0,1,U013,2460.5,['U013']
T1389,U138,2024-03-10,expense,pendidikan,366.0,qris,bandung,pelatihan online,2024-03,3.0,Sunday,True,366,INR,2024,695.4,other,0,1,U138,695.4,['U138']
T9022,U089,2024-03-10,expense,tempat_tinggal,21376.0,qris,medan,bayar sewa rumah,2024-03,3.0,Sunday,True,21376,INR,2024,40614.4,essential,0,1,U089,40614.4,['U089']
T5651,U075,2024-03-11,expense,makanan,174.0,qris,unknown,makan siang,2024-03,3.0,Monday,False,174,INR,2024,330.6,essential,0,1,U075,330.6,['U075']
T10454,U141,2024-03-11,expense,tagihan,7111.0,qris,surabaya,bayar WiFi,2024-03,3.0,Monday,False,$7111,USD,2024,1130649.0,essential,0,1,U141,1130649.0,['U141']
T2364,U080,2024-03-11,expense,hiburan,5302.0,bank_transfer,medan,liburan akhir pekan,2024-03,3.0,Monday,False,5302,INR,2024,10073.8,non-essential,0,1,U080,10073.8,['U080']
T5183,U144,2024-03-11,income,investasi,64156.0,tunai,surabaya,return saham,2024-03,3.0,Monday,False,$64156,USD,2024,10200804.0,income,0,1,U144,10200804.0,['U144']
T0867,U085,2024-03-11,expense,makanan,5713.0,bank_transfer,medan,makan malam,2024-03,3.0,Monday,False,5713,INR,2024,10854.7,essential,0,1,U085,10854.7,['U085']
T6091,U041,2024-03-11,expense,kesehatan,4551.0,bank_transfer,yogyakarta,konsultasi kesehatan,2024-03,3.0,Monday,False,4551,INR,2024,8646.9,essential,0,1,U041,8646.9,['U041']
T11617,U082,2024-03-11,expense,transportasi,3319.0,bank_transfer,jakarta,bayar parkir,2024-03,3.0,Monday,False,₹3319,INR,2024,6306.1,other,0,1,U082,6306.1,['U082']
T11158,U127,2024-03-11,income,bonus,37975.0,kartu,surabaya,transaksi,2024-03,3.0,Monday,False,37975,INR,2024,72152.5,income,0,1,U127,72152.5,['U127']
T2658,U118,2024-03-12,expense,tempat_tinggal,7091.0,kartu,yogyakarta,bayar kontrakan,2024-03,3.0,Tuesday,False,7091,INR,2024,13472.9,essential,0,1,U118,13472.9,['U118']
T6138,U037,2024-03-12,expense,makanan,2732.0,bank_transfer,makassar,makan di restoran,2024-03,3.0,Tuesday,False,₹2732,INR,2024,5190.8,essential,0,1,U037,5190.8,['U037']
T9727,U070,2024-03-12,expense,makanan,2570.0,bank_transfer,medan,pesan grabfood,2024-03,3.0,Tuesday,False,2570,INR,2024,4883.0,essential,1,4,U070,1220.75,"['U036', 'U116', 'U074', 'U136']"
T6648,U132,2024-03-12,expense,tabungan,6503.0,tunai,medan,transfer tabungan,2024-03,3.0,Tuesday,False,Rs.6503,INR,2024,12355.7,other,0,1,U132,12355.7,['U132']
T0706,U074,2024-03-13,expense,transportasi,9189.0,tunai,surabaya,naik MRT,2024-03,3.0,Wednesday,False,9189,INR,2024,17459.1,other,0,1,U074,17459.1,['U074']
T4810,U031,2024-03-14,expense,tabungan,3552.0,tunai,palembang,simpan dana darurat,2024-03,3.0,Thursday,False,3552,INR,2024,6748.8,other,0,1,U031,6748.8,['U031']
T11438,U004,2024-03-14,expense,makanan,4616.0,qris,surabaya,sarapan,2024-03,3.0,Thursday,False,4616,INR,2024,8770.4,essential,1,3,U004,2923.4666666666667,"['U003', 'U042', 'U069']"
T5735,U015,2024-03-15,expense,lainnya,5052.0,qris,semarang,pengeluaran lainnya,2024-03,3.0,Friday,False,5052,INR,2024,9598.8,other,0,1,U015,9598.8,['U015']
T0584,U139,2024-03-15,expense,tagihan,302.0,qris,jakarta,bayar internet,2024-03,3.0,Friday,False,302,INR,2024,573.8,essential,0,1,U139,573.8,['U139']
T13543,U138,2024-03-15,expense,tempat_tinggal,9968.0,ewallet,unknown,bayar kontrakan,2024-03,3.0,Friday,False,9968,INR,2024,18939.2,essential,0,1,U138,18939.2,['U138']
T6515,U121,2024-03-16,expense,kesehatan,3790.0,kartu,balikpapan,kontrol dokter,2024-03,3.0,Saturday,True,$3790,USD,2024,602610.0,essential,0,1,U121,602610.0,['U121']
T6084,U130,2024-03-16,expense,makanan,1537.0,qris,denpasar,pesan gofood,2024-03,3.0,Saturday,True,1537,INR,2024,2920.3,essential,0,1,U130,2920.3,['U130']
T1202,U089,2024-03-17,expense,tempat_tinggal,43714.0,bank_transfer,yogyakarta,bayar apartemen,2024-03,3.0,Sunday,True,43714,INR,2024,83056.6,essential,0,1,U089,83056.6,['U089']
T1446,U090,2024-03-17,expense,tagihan,6208.0,tunai,semarang,bayar internet,2024-03,3.0,Sunday,True,6208,INR,2024,11795.2,essential,0,1,U090,11795.2,['U090']
T3724,U094,2024-03-17,expense,transportasi,975.0,qris,yogyakarta,bayar tol,2024-03,3.0,Sunday,True,975,INR,2024,1852.5,other,0,1,U094,1852.5,['U094']
T8543,U059,2024-03-18,income,lainnya,51421.0,tunai,balikpapan,transaksi harian,2024-03,3.0,Monday,False,51421,INR,2024,97699.9,income,0,1,U059,97699.9,['U059']
T5619,U033,2024-03-18,expense,transportasi,957.0,bank_transfer,bandung,naik MRT,2024-03,3.0,Monday,False,Rs.957,INR,2024,1818.3,other,0,1,U033,1818.3,['U033']
T8155,U017,2024-03-18,expense,tagihan,7677.0,qris,medan,bayar internet,2024-03,3.0,Monday,False,7677,INR,2024,14586.3,essential,0,1,U017,14586.3,['U017']
T1193,U019,2024-03-18,expense,makanan,6787.0,bank_transfer,jakarta,beli air minum,2024-03,3.0,Monday,False,6787,INR,2024,12895.3,essential,1,2,U019,6447.65,"['U089', 'U052']"
T9036,U031,2024-03-18,expense,tabungan,1000.0,bank_transfer,semarang,transfer tabungan,2024-03,3.0,Monday,False,-1000,INR,2024,1900.0,other,0,1,U031,1900.0,['U031']
T1457,U124,2024-03-19,expense,transportasi,9004.0,qris,balikpapan,bayar tol,2024-03,3.0,Tuesday,False,9004,INR,2024,17107.6,other,1,2,U124,8553.8,"['U023', 'U096']"
T6929,U083,2024-03-19,expense,hiburan,728.0,bank_transfer,surabaya,beli tiket konser,2024-03,3.0,Tuesday,False,728,INR,2024,1383.2,non-essential,0,1,U083,1383.2,['U083']
T12551,U041,2024-03-19,income,bonus,69498.0,tunai,unknown,transaksi,2024-03,3.0,Tuesday,False,69498,INR,2024,132046.2,income,0,1,U041,132046.2,['U041']
T6823,U028,2024-03-19,expense,lainnya,8664.0,qris,medan,pengeluaran lainnya,2024-03,3.0,Tuesday,False,8664,INR,2024,16461.6,other,0,1,U028,16461.6,['U028']
T3239,U025,2024-03-20,expense,makanan,2932.0,tunai,yogyakarta,jajan minimarket,2024-03,3.0,Wednesday,False,₹2932,INR,2024,5570.8,essential,1,5,U025,1114.16,"['U076', 'U059', 'U090', 'U111', 'U092']"
T7048,U020,2024-03-20,expense,tempat_tinggal,8394.0,ewallet,denpasar,iuran kebersihan,2024-03,3.0,Wednesday,False,8394,INR,2024,15948.6,essential,0,1,U020,15948.6,['U020']
T11345,U080,2024-03-20,expense,kesehatan,6327.0,tunai,bandung,beli vitamin,2024-03,3.0,Wednesday,False,6327,INR,2024,12021.3,essential,0,1,U080,12021.3,['U080']
T8182,U129,2024-03-20,expense,tagihan,2919.0,kartu,medan,bayar internet,2024-03,3.0,Wednesday,False,₹2919,INR,2024,5546.1,essential,0,1,U129,5546.1,['U129']
T8551,U065,2024-03-20,expense,tagihan,2288.0,qris,makassar,bayar BPJS,2024-03,3.0,Wednesday,False,2288,INR,2024,4347.2,essential,0,1,U065,4347.2,['U065']
T11975,U039,2024-03-20,expense,transportasi,7852.0,qris,jakarta,naik gojek,2024-03,3.0,Wednesday,False,7852,INR,2024,14918.8,other,1,4,U039,3729.7,"['U093', 'U088', 'U074', 'U058']"
T11886,U004,2024-03-21,expense,tempat_tinggal,7649.0,qris,semarang,bayar kontrakan,2024-03,3.0,Thursday,False,7649,INR,2024,14533.1,essential,0,1,U004,14533.1,['U004']
T8015,U015,2024-03-21,expense,transportasi,176.0,bank_transfer,semarang,naik grab,2024-03,3.0,Thursday,False,176,INR,2024,334.4,other,1,2,U015,167.2,"['U083', 'U077']"
T4121,U054,2024-03-21,income,investasi,46588.0,bank_transfer,medan,dividen investasi,2024-03,3.0,Thursday,False,₹46588,INR,2024,88517.2,income,0,1,U054,88517.2,['U054']
T10830,U107,2024-03-21,expense,tagihan,9814.0,tunai,palembang,bayar air,2024-03,3.0,Thursday,False,9814,INR,2024,18646.6,essential,0,1,U107,18646.6,['U107']
T11439,U084,2024-03-21,income,bonus,17575.0,qris,unknown,transaksi,2024-03,3.0,Thursday,False,17575,INR,2024,33392.5,income,0,1,U084,33392.5,['U084']
T12975,U068,2024-03-22,expense,tempat_tinggal,39335.0,kartu,denpasar,bayar apartemen,2024-03,3.0,Friday,False,39335,INR,2024,74736.5,essential,0,1,U068,74736.5,['U068']
T7473,U126,2024-03-23,expense,tempat_tinggal,8260.0,tunai,medan,bayar kontrakan,2024-03,3.0,Saturday,True,8260,INR,2024,15694.0,essential,0,1,U126,15694.0,['U126']
T2101,U150,2024-03-23,expense,makanan,4055.0,bank_transfer,palembang,pesan shopeefood,2024-03,3.0,Saturday,True,4055,INR,2024,7704.5,essential,0,1,U150,7704.5,['U150']
T7200,U104,2024-03-23,expense,transportasi,2796.0,tunai,yogyakarta,naik grab,2024-03,3.0,Saturday,True,2796,INR,2024,5312.4,other,0,1,U104,5312.4,['U104']
T6996,U039,2024-03-24,expense,makanan,4026.0,bank_transfer,makassar,sarapan,2024-03,3.0,Sunday,True,4026,INR,2024,7649.4,essential,1,5,U039,1529.8799999999999,"['U051', 'U116', 'U144', 'U132', 'U022']"
T12674,U024,2024-03-24,expense,tempat_tinggal,12001.0,qris,bandung,bayar apartemen,2024-03,3.0,Sunday,True,12001,INR,2024,22801.9,essential,0,1,U024,22801.9,['U024']
T12106,U050,2024-03-24,expense,tempat_tinggal,8499.0,kartu,semarang,bayar sewa rumah,2024-03,3.0,Sunday,True,8499,INR,2024,16148.1,essential,0,1,U050,16148.1,['U050']
T4055,U062,2024-03-24,expense,transportasi,5763.0,bank_transfer,surabaya,bayar parkir,2024-03,3.0,Sunday,True,5763,INR,2024,10949.7,other,1,4,U062,2737.425,"['U041', 'U139', 'U120', 'U030']"
T7809,U088,2024-03-24,expense,makanan,3674.0,tunai,denpasar,makan malam,2024-03,3.0,Sunday,True,3674,INR,2024,6980.6,essential,1,3,U088,2326.866666666667,"['U101', 'U020', 'U123']"
T10239,U038,2024-03-24,income,gaji,22040.0,tunai,yogyakarta,penerimaan gaji,2024-03,3.0,Sunday,True,22040,INR,2024,41876.0,income,0,1,U038,41876.0,['U038']
T10209,U024,2024-03-25,expense,makanan,8781.0,bank_transfer,makassar,ngopi di kafe,2024-03,3.0,Monday,False,8781,INR,2024,16683.9,essential,0,1,U024,16683.9,['U024']
T6304,U069,2024-03-25,expense,tempat_tinggal,9323.0,bank_transfer,unknown,bayar sewa rumah,2024-03,3.0,Monday,False,9323,INR,2024,17713.7,essential,0,1,U069,17713.7,['U069']
T4096,U047,2024-03-25,expense,tempat_tinggal,1020.0,tunai,bandung,bayar apartemen,2024-03,3.0,Monday,False,1020,INR,2024,1938.0,essential,0,1,U047,1938.0,['U047']
T11555,U074,2024-03-25,expense,tagihan,6242.0,qris,unknown,bayar listrik,2024-03,3.0,Monday,False,₹6242,INR,2024,11859.8,essential,0,1,U074,11859.8,['U074']
T0266,U077,2024-03-26,expense,makanan,7215.0,kartu,semarang,beli cemilan,2024-03,3.0,Tuesday,False,7215,INR,2024,13708.5,essential,0,1,U077,13708.5,['U077']
T0521,U042,2024-03-26,expense,makanan,7853.0,kartu,balikpapan,makan malam,2024-03,3.0,Tuesday,False,7853,INR,2024,14920.7,essential,1,4,U042,3730.175,"['U012', 'U046', 'U040', 'U072']"
T11522,U065,2024-03-28,expense,tempat_tinggal,9679.0,tunai,bandung,bayar kontrakan,2024-03,3.0,Thursday,False,9679,INR,2024,18390.1,essential,0,1,U065,18390.1,['U065']
T10651,U049,2024-03-28,expense,tagihan,4510.0,tunai,jakarta,bayar pulsa,2024-03,3.0,Thursday,False,4510,INR,2024,8569.0,essential,0,1,U049,8569.0,['U049']
T4025,U046,2024-03-28,expense,tempat_tinggal,3524.0,bank_transfer,semarang,bayar kos,2024-03,3.0,Thursday,False,3524,INR,2024,6695.6,essential,0,1,U046,6695.6,['U046']
T1770,U066,2024-03-29,expense,tagihan,6985.0,kartu,surabaya,bayar WiFi,2024-03,3.0,Friday,False,6985,INR,2024,13271.5,essential,0,1,U066,13271.5,['U066']
T9920,U074,2024-03-30,expense,makanan,1941.0,bank_transfer,medan,ngopi di kafe,2024-03,3.0,Saturday,True,1941,INR,2024,3687.9,essential,1,4,U074,921.975,"['U133', 'U051', 'U107', 'U010']"
T8626,U117,2024-03-30,expense,tempat_tinggal,883.0,kartu,bandung,bayar kos,2024-03,3.0,Saturday,True,883,INR,2024,1677.7,essential,0,1,U117,1677.7,['U117']
T10003,U073,2024-03-30,expense,pendidikan,6523.0,tunai,makassar,les online,2024-03,3.0,Saturday,True,₹6523,INR,2024,12393.7,other,0,1,U073,12393.7,['U073']
T5440,U006,2024-03-30,expense,tempat_tinggal,32666.0,kartu,surabaya,bayar sewa rumah,2024-03,3.0,Saturday,True,32666,INR,2024,62065.4,essential,0,1,U006,62065.4,['U006']
T11926,U011,2024-03-31,expense,hiburan,8255.0,ewallet,medan,streaming musik,2024-03,3.0,Sunday,True,₹8255,INR,2024,15684.5,non-essential,1,2,U011,7842.25,"['U002', 'U096']"
T2245,U005,2024-03-31,expense,hiburan,1364.0,bank_transfer,yogyakarta,beli tiket konser,2024-03,3.0,Sunday,True,1364,INR,2024,2591.6,non-essential,0,1,U005,2591.6,['U005']
T10333,U133,2024-03-31,expense,transportasi,802.0,kartu,surabaya,naik KRL,2024-03,3.0,Sunday,True,802,INR,2024,1523.8,other,0,1,U133,1523.8,['U133']
T11274,U094,2024-03-31,expense,hiburan,1980.0,kartu,medan,liburan akhir pekan,2024-03,3.0,Sunday,True,1980,INR,2024,3762.0,non-essential,1,2,U094,1881.0,"['U124', 'U135']"
T1074,U117,2024-03-31,expense,tempat_tinggal,42691.0,tunai,denpasar,bayar sewa rumah,2024-03,3.0,Sunday,True,42691,INR,2024,81112.9,essential,0,1,U117,81112.9,['U117']
T0957,U004,2024-03-31,expense,transportasi,7119.0,qris,unknown,naik gojek,2024-03,3.0,Sunday,True,7119,INR,2024,13526.1,other,1,4,U004,3381.525,"['U017', 'U117', 'U032', 'U023']"
T2168,U079,2024-04-01,expense,tagihan,7181.0,qris,jakarta,bayar BPJS,2024-04,4.0,Monday,False,7181,INR,2024,13643.9,essential,0,1,U079,13643.9,['U079']
T1702,U106,2024-04-01,expense,hiburan,4327.0,kartu,semarang,langganan Netflix,2024-04,4.0,Monday,False,4327,INR,2024,8221.3,non-essential,1,2,U106,4110.65,"['U057', 'U076']"
T8757,U091,2024-04-01,expense,makanan,8009.0,bank_transfer,yogyakarta,pesan grabfood,2024-04,4.0,Monday,False,8009,INR,2024,15217.1,essential,0,1,U091,15217.1,['U091']
T12936,U039,2024-04-01,expense,tagihan,4081.0,tunai,denpasar,bayar WiFi,2024-04,4.0,Monday,False,4081,INR,2024,7753.9,essential,0,1,U039,7753.9,['U039']
T0316,U138,2024-04-01,expense,tempat_tinggal,7820.0,kartu,jakarta,bayar kontrakan,2024-04,4.0,Monday,False,7820,INR,2024,14858.0,essential,0,1,U138,14858.0,['U138']
T2481,U006,2024-04-03,expense,tagihan,2965.0,qris,balikpapan,bayar internet,2024-04,4.0,Wednesday,False,2965,INR,2024,5633.5,essential,0,1,U006,5633.5,['U006']
T1737,U078,2024-04-03,expense,tagihan,1401.0,bank_transfer,bandung,bayar listrik,2024-04,4.0,Wednesday,False,1401,INR,2024,2661.9,essential,0,1,U078,2661.9,['U078']
T10848,U048,2024-04-04,expense,hiburan,3483.0,kartu,denpasar,liburan akhir pekan,2024-04,4.0,Thursday,False,3483,INR,2024,6617.7,non-essential,1,2,U048,3308.85,"['U012', 'U090']"
T8279,U092,2024-04-04,expense,makanan,2221.0,bank_transfer,bandung,pesan gofood,2024-04,4.0,Thursday,False,2221,INR,2024,4219.9,essential,0,1,U092,4219.9,['U092']
T6222,U125,2024-04-04,expense,tagihan,3873.0,kartu,balikpapan,bayar listrik,2024-04,4.0,Thursday,False,3873,INR,2024,7358.7,essential,0,1,U125,7358.7,['U125']
T9567,U065,2024-04-04,expense,transportasi,8518.0,tunai,surabaya,naik KRL,2024-04,4.0,Thursday,False,8518,INR,2024,16184.2,other,0,1,U065,16184.2,['U065']
T10039,U065,2024-04-05,income,bonus,76378.0,qris,unknown,transaksi,2024-04,4.0,Friday,False,76378,INR,2024,145118.2,income,0,1,U065,145118.2,['U065']
T10513,U050,2024-04-05,expense,transportasi,3605.0,qris,surabaya,isi bensin,2024-04,4.0,Friday,False,3605,INR,2024,6849.5,other,1,2,U050,3424.75,"['U053', 'U139']"
T3376,U045,2024-04-05,income,investasi,44601.0,kartu,denpasar,dividen investasi,2024-04,4.0,Friday,False,44601,INR,2024,84741.9,income,0,1,U045,84741.9,['U045']
T13508,U009,2024-04-06,expense,tempat_tinggal,3700.0,bank_transfer,jakarta,iuran kebersihan,2024-04,4.0,Saturday,True,3700,INR,2024,7030.0,essential,0,1,U009,7030.0,['U009']
T13863,U094,2024-04-06,income,bonus,63801.0,bank_transfer,jakarta,transaksi,2024-04,4.0,Saturday,True,63801,INR,2024,121221.9,income,0,1,U094,121221.9,['U094']
T3568,U021,2024-04-06,income,investasi,54642.0,qris,medan,profit reksa dana,2024-04,4.0,Saturday,True,54642,INR,2024,103819.8,income,0,1,U021,103819.8,['U021']
T6864,U083,2024-04-06,expense,transportasi,8216.0,kartu,yogyakarta,servis motor,2024-04,4.0,Saturday,True,8216,INR,2024,15610.4,other,1,5,U083,3122.08,"['U125', 'U058', 'U065', 'U118', 'U048']"
T13618,U133,2024-04-07,income,investasi,61863.0,qris,balikpapan,profit reksa dana,2024-04,4.0,Sunday,True,Rs.61863,INR,2024,117539.7,income,0,1,U133,117539.7,['U133']
T4826,U074,2024-04-07,expense,makanan,805.0,tunai,bandung,pesan grabfood,2024-04,4.0,Sunday,True,$805,USD,2024,127995.0,essential,1,5,U074,25599.0,"['U082', 'U073', 'U104', 'U052', 'U108']"
