transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,amount_raw,currency,year,amount_idr
T2555,U017,2023-11-18,expense,tagihan,1542.0,ewallet,yogyakarta,bayar BPJS,2023-11,11.0,Saturday,True,1542,INR,2023,2837.28
T13804,U011,2023-11-18,expense,makanan,1199.0,qris,bandung,beli air minum,2023-11,11.0,Saturday,True,1199,INR,2023,2206.16
T3781,U030,2023-11-18,expense,pendidikan,7123.0,tunai,semarang,bayar UKT,2023-11,11.0,Saturday,True,7123,INR,2023,13106.32
T11807,U010,2023-11-18,expense,tempat_tinggal,24749.0,bank_transfer,medan,bayar sewa rumah,2023-11,11.0,Saturday,True,24749,INR,2023,45538.16
T1885,U013,2023-11-18,expense,makanan,4324.0,kartu,palembang,makan malam,2023-11,11.0,Saturday,True,4324,INR,2023,7956.16
T3613,U105,2023-11-19,expense,tempat_tinggal,28443.0,kartu,makassar,bayar apartemen,2023-11,11.0,Sunday,True,28443,INR,2023,52335.12
T1252,U112,2023-11-19,expense,hiburan,8880.0,tunai,surabaya,liburan akhir pekan,2023-11,11.0,Sunday,True,8880,INR,2023,16339.2
T0487,U094,2023-11-19,expense,kesehatan,1955.0,tunai,makassar,beli vitamin,2023-11,11.0,Sunday,True,1955,INR,2023,3597.2
T0349,U098,2023-11-20,expense,makanan,4307.0,tunai,surabaya,pesan shopeefood,2023-11,11.0,Monday,False,4307,INR,2023,7924.88
T5903,U081,2023-11-20,expense,tempat_tinggal,502.0,bank_transfer,balikpapan,bayar kontrakan,2023-11,11.0,Monday,False,502,INR,2023,923.68
T9059,U048,2023-11-20,expense,makanan,1171.0,bank_transfer,balikpapan,ngopi di kafe,2023-11,11.0,Monday,False,1171,INR,2023,2154.64
T12011,U118,2023-11-20,expense,makanan,3896.0,tunai,denpasar,pesan shopeefood,2023-11,11.0,Monday,False,3896,INR,2023,7168.64
T6589,U031,2023-11-20,expense,hiburan,9869.0,kartu,yogyakarta,nonton bioskop,2023-11,11.0,Monday,False,9869,INR,2023,18158.96
T8646,U075,2023-11-20,income,bonus,74161.0,tunai,semarang,transaksi,2023-11,11.0,Monday,False,74161,INR,2023,136456.24
T3983,U084,2023-11-20,expense,tempat_tinggal,1398.0,kartu,surabaya,bayar apartemen,2023-11,11.0,Monday,False,1398,INR,2023,2572.32
T11831,U122,2023-11-20,expense,tempat_tinggal,39411.0,qris,denpasar,bayar kos,2023-11,11.0,Monday,False,39411,INR,2023,72516.24
T5180,U120,2023-11-21,expense,transportasi,6347.0,bank_transfer,yogyakarta,servis motor,2023-11,11.0,Tuesday,False,6347,INR,2023,11678.48
T1415,U027,2023-11-21,expense,tempat_tinggal,24380.0,qris,jakarta,iuran kebersihan,2023-11,11.0,Tuesday,False,₹24380,INR,2023,44859.2
T13932,U147,2023-11-21,expense,pendidikan,6062.0,bank_transfer,palembang,bayar kursus,2023-11,11.0,Tuesday,False,₹6062,INR,2023,11154.08
T4125,U138,2023-11-21,expense,hiburan,4619.0,kartu,surabaya,main game,2023-11,11.0,Tuesday,False,$4619,USD,2023,702088.0
T7231,U038,2023-11-22,income,lainnya,13959.0,tunai,medan,belanja kebutuhan,2023-11,11.0,Wednesday,False,13959,INR,2023,25684.56
T4589,U100,2023-11-22,expense,tempat_tinggal,8858.0,qris,denpasar,bayar kos,2023-11,11.0,Wednesday,False,8858,INR,2023,16298.72
T12608,U048,2023-11-22,expense,tempat_tinggal,2204.0,qris,semarang,bayar apartemen,2023-11,11.0,Wednesday,False,2204,INR,2023,4055.36
T1562,U149,2023-11-22,expense,pendidikan,9476.0,bank_transfer,balikpapan,beli buku,2023-11,11.0,Wednesday,False,9476,INR,2023,17435.84
T1800,U140,2023-11-23,expense,transportasi,9442.0,bank_transfer,surabaya,naik grab,2023-11,11.0,Thursday,False,9442,INR,2023,17373.28
T2929,U101,2023-11-23,expense,tabungan,9001.0,kartu,medan,simpan dana darurat,2023-11,11.0,Thursday,False,9001,INR,2023,16561.84
T5055,U125,2023-11-23,expense,tempat_tinggal,8603.0,ewallet,balikpapan,bayar sewa rumah,2023-11,11.0,Thursday,False,8603,INR,2023,15829.52
T10120,U016,2023-11-23,income,lainnya,64931.0,bank_transfer,makassar,belanja kebutuhan,2023-11,11.0,Thursday,False,64931,INR,2023,119473.04
T1422,U038,2023-11-23,expense,makanan,3080.0,qris,semarang,makan siang,2023-11,11.0,Thursday,False,3080,INR,2023,5667.2
T11528,U050,2023-11-23,expense,makanan,3794.0,bank_transfer,makassar,makan siang,2023-11,11.0,Thursday,False,3794,INR,2023,6980.96
T6774,U128,2023-11-23,income,bonus,44729.0,qris,makassar,transaksi,2023-11,11.0,Thursday,False,₹44729,INR,2023,82301.36
T6456,U108,2023-11-24,expense,tempat_tinggal,4259.0,qris,jakarta,bayar kos,2023-11,11.0,Friday,False,4259,INR,2023,7836.56
T11830,U058,2023-11-24,expense,hiburan,6776.0,kartu,makassar,liburan akhir pekan,2023-11,11.0,Friday,False,6776,INR,2023,12467.84
T4319,U073,2023-11-24,expense,tagihan,6555.0,tunai,medan,bayar pulsa,2023-11,11.0,Friday,False,6555,INR,2023,12061.2
T5423,U078,2023-11-24,income,investasi,45035.0,tunai,makassar,keuntungan investasi,2023-11,11.0,Friday,False,45035,INR,2023,82864.4
T12023,U096,2023-11-25,expense,transportasi,104.0,qris,semarang,naik KRL,2023-11,11.0,Saturday,True,104,INR,2023,191.36
T3480,U067,2023-11-25,income,lainnya,72320.0,tunai,semarang,transaksi harian,2023-11,11.0,Saturday,True,72320,INR,2023,133068.8
T3539,U097,2023-11-25,expense,tagihan,8706.0,kartu,surabaya,bayar pulsa,2023-11,11.0,Saturday,True,8706,INR,2023,16019.04
T12383,U040,2023-11-25,income,investasi,22841.0,tunai,jakarta,return saham,2023-11,11.0,Saturday,True,22841,INR,2023,42027.44
T8539,U147,2023-11-26,expense,tagihan,8504.0,qris,semarang,bayar BPJS,2023-11,11.0,Sunday,True,8504,INR,2023,15647.36
T4078,U132,2023-11-26,expense,pendidikan,4468.0,kartu,balikpapan,bayar UKT,2023-11,11.0,Sunday,True,4468,INR,2023,8221.12
T9391,U085,2023-11-26,income,bonus,75385.0,kartu,semarang,transaksi,2023-11,11.0,Sunday,True,75385,INR,2023,138708.4
T6496,U074,2023-11-26,expense,hiburan,3432.0,kartu,jakarta,langganan Netflix,2023-11,11.0,Sunday,True,3432,INR,2023,6314.88
T12648,U075,2023-11-27,expense,makanan,5756.0,kartu,medan,pesan shopeefood,2023-11,11.0,Monday,False,5756,INR,2023,10591.04
T11247,U037,2023-11-27,expense,hiburan,998.0,kartu,bandung,streaming musik,2023-11,11.0,Monday,False,$998,USD,2023,151696.0
T11769,U100,2023-11-27,expense,tagihan,4838.0,kartu,makassar,bayar WiFi,2023-11,11.0,Monday,False,4838,INR,2023,8901.92
T13802,U100,2023-11-27,expense,makanan,2835.0,tunai,makassar,beli cemilan,2023-11,11.0,Monday,False,2835,INR,2023,5216.4
T6073,U104,2023-11-27,expense,makanan,79.0,qris,bandung,beli cemilan,2023-11,11.0,Monday,False,79,INR,2023,145.36
T7334,U054,2023-11-27,expense,transportasi,6472.0,kartu,medan,bayar tol,2023-11,11.0,Monday,False,6472,INR,2023,11908.48
T3668,U134,2023-11-27,expense,makanan,2443.0,qris,semarang,ngopi di kafe,2023-11,11.0,Monday,False,2443,INR,2023,4495.12
T11415,U011,2023-11-28,expense,kesehatan,5284.0,bank_transfer,jakarta,beli vitamin,2023-11,11.0,Tuesday,False,5284,INR,2023,9722.56
T7351,U008,2023-11-28,expense,hiburan,2264.0,bank_transfer,semarang,liburan akhir pekan,2023-11,11.0,Tuesday,False,2264,INR,2023,4165.76
T1596,U086,2023-11-28,expense,makanan,2238.0,tunai,bandung,beli cemilan,2023-11,11.0,Tuesday,False,2238,INR,2023,4117.92
T13689,U146,2023-11-29,expense,tempat_tinggal,10666.0,kartu,palembang,iuran kebersihan,2023-11,11.0,Wednesday,False,10666,INR,2023,19625.44
T3584,U034,2023-11-29,expense,makanan,2072.0,tunai,jakarta,makan siang,2023-11,11.0,Wednesday,False,2072,INR,2023,3812.48
T11010,U044,2023-11-29,expense,tagihan,2047.0,kartu,jakarta,bayar WiFi,2023-11,11.0,Wednesday,False,2047,INR,2023,3766.48
T13464,U080,2023-11-29,expense,pendidikan,9403.0,bank_transfer,surabaya,bayar kursus,2023-11,11.0,Wednesday,False,9403,INR,2023,17301.52
T13861,U104,2023-11-29,expense,makanan,4924.0,tunai,medan,sarapan,2023-11,11.0,Wednesday,False,4924,INR,2023,9060.16
T0885,U143,2023-11-29,expense,hiburan,6068.0,kartu,unknown,streaming musik,2023-11,11.0,Wednesday,False,6068,INR,2023,11165.12
T5068,U089,2023-11-29,income,bonus,58231.0,tunai,balikpapan,transaksi,2023-11,11.0,Wednesday,False,58231,INR,2023,107145.04
T3922,U093,2023-11-29,expense,tabungan,9597.0,bank_transfer,balikpapan,tabungan masa depan,2023-11,11.0,Wednesday,False,₹9597,INR,2023,17658.48
T9242,U016,2023-11-29,expense,tempat_tinggal,13000.0,ewallet,palembang,bayar sewa rumah,2023-11,11.0,Wednesday,False,₹13000,INR,2023,23920.0
T8815,U050,2023-11-29,expense,makanan,8003.0,tunai,balikpapan,ngopi di kafe,2023-11,11.0,Wednesday,False,8003,INR,2023,14725.52
T1471,U105,2023-11-30,expense,tagihan,7355.0,qris,unknown,bayar listrik,2023-11,11.0,Thursday,False,7355,INR,2023,13533.2
T4841,U064,2023-11-30,expense,transportasi,9629.0,tunai,jakarta,servis motor,2023-11,11.0,Thursday,False,Rs.9629,INR,2023,17717.36
T3137,U077,2023-12-01,expense,kesehatan,6565.0,kartu,semarang,bayar rumah sakit,2023-12,12.0,Friday,False,6565,INR,2023,12079.6
T9275,U067,2023-12-01,expense,tempat_tinggal,16368.0,qris,medan,bayar kos,2023-12,12.0,Friday,False,₹16368,INR,2023,30117.12
T8459,U085,2023-12-01,expense,tagihan,5105.0,kartu,semarang,bayar internet,2023-12,12.0,Friday,False,5105,INR,2023,9393.2
T12717,U031,2023-12-01,expense,kesehatan,6777.0,tunai,balikpapan,tes kesehatan,2023-12,12.0,Friday,False,6777,INR,2023,12469.68
T1570,U106,2023-12-01,expense,kesehatan,2428.0,tunai,bandung,tes kesehatan,2023-12,12.0,Friday,False,2428,INR,2023,4467.52
T13167,U035,2023-12-02,expense,transportasi,3965.0,kartu,semarang,naik KRL,2023-12,12.0,Saturday,True,3965,INR,2023,7295.6
T12373,U001,2023-12-02,expense,tempat_tinggal,2100.0,ewallet,semarang,bayar kontrakan,2023-12,12.0,Saturday,True,2100,INR,2023,3864.0
T13182,U123,2023-12-02,expense,lainnya,6696.0,bank_transfer,unknown,transaksi harian,2023-12,12.0,Saturday,True,6696,INR,2023,12320.64
T8844,U027,2023-12-02,expense,makanan,3476.0,tunai,semarang,sarapan,2023-12,12.0,Saturday,True,₹3476,INR,2023,6395.84
T3720,U004,2023-12-03,expense,kesehatan,1794.0,qris,makassar,kontrol dokter,2023-12,12.0,Sunday,True,1794,INR,2023,3300.96
T7212,U057,2023-12-03,income,freelance,13677.0,qris,jakarta,bayaran freelance,2023-12,12.0,Sunday,True,13677,INR,2023,25165.68
T3381,U124,2023-12-03,expense,kesehatan,4680.0,tunai,balikpapan,beli vitamin,2023-12,12.0,Sunday,True,4680,INR,2023,8611.2
T0580,U053,2023-12-03,expense,pendidikan,2425.0,bank_transfer,unknown,bayar UKT,2023-12,12.0,Sunday,True,2425,INR,2023,4462.0
T1903,U139,2023-12-04,expense,kesehatan,5593.0,bank_transfer,surabaya,tes kesehatan,2023-12,12.0,Monday,False,5593,INR,2023,10291.12
T11809,U037,2023-12-04,income,gaji,34321.0,ewallet,denpasar,bonus perusahaan,2023-12,12.0,Monday,False,34321,INR,2023,63150.64
T9221,U034,2023-12-05,income,bonus,53078.0,qris,medan,transaksi,2023-12,12.0,Tuesday,False,53078,INR,2023,97663.52
T5985,U006,2023-12-05,expense,tempat_tinggal,6471.0,ewallet,semarang,iuran kebersihan,2023-12,12.0,Tuesday,False,6471,INR,2023,11906.64
T6481,U041,2023-12-06,expense,pendidikan,2037.0,bank_transfer,jakarta,beli alat tulis,2023-12,12.0,Wednesday,False,2037,INR,2023,3748.08
T12718,U083,2023-12-06,expense,transportasi,8434.0,tunai,denpasar,naik KRL,2023-12,12.0,Wednesday,False,8434,INR,2023,15518.56
T8142,U021,2023-12-06,expense,transportasi,5097.0,bank_transfer,yogyakarta,naik MRT,2023-12,12.0,Wednesday,False,5097,INR,2023,9378.48
T12413,U004,2023-12-06,expense,kesehatan,6854.0,qris,palembang,bayar rumah sakit,2023-12,12.0,Wednesday,False,6854,INR,2023,12611.36
T9164,U094,2023-12-07,expense,tempat_tinggal,8582.0,bank_transfer,yogyakarta,bayar kontrakan,2023-12,12.0,Thursday,False,8582,INR,2023,15790.88
T0655,U036,2023-12-07,expense,kesehatan,5640.0,bank_transfer,unknown,bayar rumah sakit,2023-12,12.0,Thursday,False,5640,INR,2023,10377.6
T7489,U033,2023-12-07,expense,hiburan,6317.0,qris,yogyakarta,langganan Netflix,2023-12,12.0,Thursday,False,6317,INR,2023,11623.28
T5576,U009,2023-12-07,expense,transportasi,3790.0,qris,palembang,naik gojek,2023-12,12.0,Thursday,False,3790,INR,2023,6973.6
T3131,U006,2023-12-07,expense,tagihan,5789.0,bank_transfer,surabaya,bayar listrik,2023-12,12.0,Thursday,False,5789,INR,2023,10651.76
T0405,U147,2023-12-07,expense,transportasi,558.0,tunai,medan,servis motor,2023-12,12.0,Thursday,False,$558,USD,2023,84816.0
T4262,U080,2023-12-07,expense,makanan,4122.0,qris,medan,pesan gofood,2023-12,12.0,Thursday,False,4122,INR,2023,7584.48
T4439,U089,2023-12-08,expense,pendidikan,8470.0,tunai,makassar,bayar kursus,2023-12,12.0,Friday,False,8470,INR,2023,15584.8
T10145,U129,2023-12-08,income,lainnya,26382.0,qris,denpasar,pengeluaran lainnya,2023-12,12.0,Friday,False,26382,INR,2023,48542.88
T3969,U112,2023-12-08,income,bonus,62765.0,ewallet,denpasar,transaksi,2023-12,12.0,Friday,False,62765,INR,2023,115487.6
T1711,U009,2023-12-09,expense,tempat_tinggal,7945.0,qris,medan,bayar kontrakan,2023-12,12.0,Saturday,True,7945,INR,2023,14618.8
T4462,U118,2023-12-09,expense,tempat_tinggal,7634.0,qris,semarang,iuran kebersihan,2023-12,12.0,Saturday,True,7634,INR,2023,14046.56
T3966,U143,2023-12-09,expense,lainnya,6278.0,qris,unknown,transaksi harian,2023-12,12.0,Saturday,True,6278,INR,2023,11551.52
T1850,U112,2023-12-09,expense,pendidikan,2890.0,tunai,palembang,bayar UKT,2023-12,12.0,Saturday,True,2890,INR,2023,5317.6
T10624,U050,2023-12-10,expense,hiburan,7226.0,qris,makassar,liburan akhir pekan,2023-12,12.0,Sunday,True,7226,INR,2023,13295.84
T7883,U091,2023-12-10,income,bonus,48899.0,qris,unknown,transaksi,2023-12,12.0,Sunday,True,48899,INR,2023,89974.16
T0770,U126,2023-12-10,expense,transportasi,3466.0,bank_transfer,medan,naik MRT,2023-12,12.0,Sunday,True,3466,INR,2023,6377.44
T8956,U150,2023-12-10,expense,tempat_tinggal,2166.0,tunai,bandung,iuran kebersihan,2023-12,12.0,Sunday,True,2166,INR,2023,3985.44
T13337,U119,2023-12-10,expense,makanan,8181.0,kartu,jakarta,sarapan,2023-12,12.0,Sunday,True,8181,INR,2023,15053.04
T7856,U085,2023-12-10,expense,transportasi,4697.0,qris,denpasar,naik KRL,2023-12,12.0,Sunday,True,4697,INR,2023,8642.48
T11423,U059,2023-12-10,income,lainnya,23945.0,tunai,yogyakarta,transaksi harian,2023-12,12.0,Sunday,True,23945,INR,2023,44058.8
T4739,U094,2023-12-10,expense,makanan,1783.0,bank_transfer,surabaya,makan malam,2023-12,12.0,Sunday,True,1783,INR,2023,3280.72
T6273,U071,2023-12-10,expense,kesehatan,8861.0,bank_transfer,yogyakarta,kontrol dokter,2023-12,12.0,Sunday,True,$8861,USD,2023,1346872.0
T8319,U006,2023-12-11,expense,tagihan,140.0,qris,denpasar,bayar internet,2023-12,12.0,Monday,False,140,INR,2023,257.6
T8471,U039,2023-12-11,expense,makanan,2476.0,bank_transfer,unknown,sarapan,2023-12,12.0,Monday,False,2476,INR,2023,4555.84
T2899,U078,2023-12-12,expense,makanan,2741.0,qris,palembang,beli air minum,2023-12,12.0,Tuesday,False,2741,INR,2023,5043.44
T2802,U101,2023-12-12,expense,tabungan,6319.0,bank_transfer,jakarta,menabung bulanan,2023-12,12.0,Tuesday,False,6319,INR,2023,11626.96
T2812,U006,2023-12-12,expense,transportasi,8801.0,tunai,balikpapan,isi bensin,2023-12,12.0,Tuesday,False,₹8801,INR,2023,16193.84
T5633,U150,2023-12-13,expense,tabungan,3478.0,bank_transfer,semarang,tabungan masa depan,2023-12,12.0,Wednesday,False,3478,INR,2023,6399.52
T8804,U037,2023-12-13,expense,tempat_tinggal,3820.0,ewallet,medan,bayar kontrakan,2023-12,12.0,Wednesday,False,3820,INR,2023,7028.8
T0570,U130,2023-12-13,expense,tagihan,6715.0,kartu,balikpapan,bayar WiFi,2023-12,12.0,Wednesday,False,₹6715,INR,2023,12355.6
T11950,U036,2023-12-13,expense,tempat_tinggal,37451.0,qris,bandung,bayar kos,2023-12,12.0,Wednesday,False,₹37451,INR,2023,68909.84
T5327,U072,2023-12-14,expense,makanan,3903.0,tunai,surabaya,makan di restoran,2023-12,12.0,Thursday,False,3903,INR,2023,7181.52
T0834,U091,2023-12-14,expense,tempat_tinggal,2416.0,bank_transfer,surabaya,iuran kebersihan,2023-12,12.0,Thursday,False,₹2416,INR,2023,4445.44
T3346,U023,2023-12-14,expense,pendidikan,9662.0,kartu,palembang,beli alat tulis,2023-12,12.0,Thursday,False,9662,INR,2023,17778.08
T3419,U081,2023-12-14,expense,tagihan,3123.0,bank_transfer,medan,bayar internet,2023-12,12.0,Thursday,False,3123,INR,2023,5746.32
T9829,U106,2023-12-14,expense,makanan,8081.0,kartu,unknown,ngopi di kafe,2023-12,12.0,Thursday,False,8081,INR,2023,14869.04
T3993,U105,2023-12-14,expense,transportasi,5561.0,bank_transfer,jakarta,bayar parkir,2023-12,12.0,Thursday,False,5561,INR,2023,10232.24
T12232,U099,2023-12-14,expense,pendidikan,3701.0,qris,palembang,bayar kursus,2023-12,12.0,Thursday,False,$3701,USD,2023,562552.0
T3354,U107,2023-12-15,expense,makanan,4846.0,kartu,jakarta,sarapan,2023-12,12.0,Friday,False,4846,INR,2023,8916.64
T7663,U062,2023-12-15,expense,makanan,7971.0,bank_transfer,bandung,sarapan,2023-12,12.0,Friday,False,7971,INR,2023,14666.64
T10746,U055,2023-12-16,expense,tempat_tinggal,239.0,bank_transfer,bandung,bayar kontrakan,2023-12,12.0,Saturday,True,239,INR,2023,439.76
T13244,U108,2023-12-16,expense,kesehatan,7489.0,qris,medan,tes kesehatan,2023-12,12.0,Saturday,True,7489,INR,2023,13779.76
T1434,U062,2023-12-16,income,investasi,12067.0,bank_transfer,semarang,keuntungan crypto,2023-12,12.0,Saturday,True,12067,INR,2023,22203.28
T1765,U104,2023-12-17,income,bonus,74980.0,bank_transfer,denpasar,transaksi,2023-12,12.0,Sunday,True,74980,INR,2023,137963.2
T12176,U130,2023-12-17,expense,makanan,6016.0,bank_transfer,medan,makan di restoran,2023-12,12.0,Sunday,True,6016,INR,2023,11069.44
T4725,U066,2023-12-17,expense,kesehatan,6307.0,bank_transfer,surabaya,konsultasi kesehatan,2023-12,12.0,Sunday,True,6307,INR,2023,11604.88
T1749,U024,2023-12-17,income,investasi,40858.0,qris,makassar,profit reksa dana,2023-12,12.0,Sunday,True,40858,INR,2023,75178.72
T4305,U147,2023-12-17,income,bonus,50177.0,qris,medan,transaksi,2023-12,12.0,Sunday,True,50177,INR,2023,92325.68
T13522,U021,2023-12-17,income,freelance,79600.0,bank_transfer,palembang,project website,2023-12,12.0,Sunday,True,₹79600,INR,2023,146464.0
T10456,U080,2023-12-18,expense,transportasi,3045.0,tunai,surabaya,isi bensin,2023-12,12.0,Monday,False,3045,INR,2023,5602.8
T5322,U144,2023-12-18,income,freelance,53035.0,bank_transfer,balikpapan,pendapatan project,2023-12,12.0,Monday,False,₹53035,INR,2023,97584.4
T10136,U022,2023-12-18,income,gaji,24773.0,bank_transfer,palembang,transfer payroll,2023-12,12.0,Monday,False,24773,INR,2023,45582.32
T2369,U052,2023-12-18,expense,hiburan,5598.0,tunai,makassar,liburan akhir pekan,2023-12,12.0,Monday,False,5598,INR,2023,10300.32
T13617,U037,2023-12-18,expense,tempat_tinggal,5993.0,bank_transfer,bandung,bayar sewa rumah,2023-12,12.0,Monday,False,Rs.5993,INR,2023,11027.12
T11120,U107,2023-12-20,income,freelance,41449.0,kartu,medan,project desain,2023-12,12.0,Wednesday,False,41449,INR,2023,76266.16
T12832,U074,2023-12-20,expense,makanan,2857.0,qris,denpasar,pesan shopeefood,2023-12,12.0,Wednesday,False,₹2857,INR,2023,5256.88
T11281,U101,2023-12-20,expense,tempat_tinggal,1000.0,tunai,medan,bayar kontrakan,2023-12,12.0,Wednesday,False,₹-1000,INR,2023,1840.0
T1365,U056,2023-12-20,expense,hiburan,5079.0,bank_transfer,yogyakarta,streaming musik,2023-12,12.0,Wednesday,False,5079,INR,2023,9345.36
T11636,U049,2023-12-20,expense,tabungan,1302.0,kartu,denpasar,simpan dana darurat,2023-12,12.0,Wednesday,False,1302,INR,2023,2395.68
T2685,U103,2023-12-21,expense,tagihan,7205.0,qris,medan,bayar internet,2023-12,12.0,Thursday,False,$7205,USD,2023,1095160.0
T7330,U147,2023-12-21,expense,makanan,7874.0,bank_transfer,semarang,sarapan,2023-12,12.0,Thursday,False,7874,INR,2023,14488.16
T9968,U053,2023-12-22,expense,hiburan,2489.0,tunai,unknown,beli tiket konser,2023-12,12.0,Friday,False,2489,INR,2023,4579.76
T9112,U091,2023-12-22,expense,transportasi,8715.0,tunai,bandung,bayar tol,2023-12,12.0,Friday,False,8715,INR,2023,16035.6
T1997,U130,2023-12-22,expense,tagihan,4656.0,bank_transfer,semarang,bayar internet,2023-12,12.0,Friday,False,4656,INR,2023,8567.04
T7527,U063,2023-12-22,expense,tempat_tinggal,47588.0,kartu,palembang,bayar kontrakan,2023-12,12.0,Friday,False,47588,INR,2023,87561.92
T13665,U136,2023-12-22,expense,hiburan,114.0,kartu,yogyakarta,liburan akhir pekan,2023-12,12.0,Friday,False,114,INR,2023,209.76
T10705,U140,2023-12-22,income,lainnya,54330.0,kartu,surabaya,transaksi harian,2023-12,12.0,Friday,False,54330,INR,2023,99967.2
T8636,U095,2023-12-23,expense,hiburan,6232.0,tunai,medan,beli tiket konser,2023-12,12.0,Saturday,True,6232,INR,2023,11466.88
T1167,U004,2023-12-23,expense,tagihan,2970.0,qris,yogyakarta,bayar WiFi,2023-12,12.0,Saturday,True,2970,INR,2023,5464.8
T7965,U069,2023-12-23,income,investasi,67693.0,tunai,semarang,keuntungan crypto,2023-12,12.0,Saturday,True,67693,INR,2023,124555.12
T4027,U072,2023-12-23,expense,makanan,1822.0,ewallet,surabaya,jajan minimarket,2023-12,12.0,Saturday,True,1822,INR,2023,3352.48
T13850,U139,2023-12-24,expense,makanan,2098.0,qris,unknown,jajan minimarket,2023-12,12.0,Sunday,True,2098,INR,2023,3860.32
T7954,U042,2023-12-24,expense,tagihan,8540.0,kartu,yogyakarta,bayar WiFi,2023-12,12.0,Sunday,True,8540,INR,2023,15713.6
T9382,U015,2023-12-24,expense,makanan,4299.0,qris,bandung,pesan shopeefood,2023-12,12.0,Sunday,True,4299,INR,2023,7910.16
T0802,U106,2023-12-24,expense,hiburan,4771.0,tunai,makassar,streaming musik,2023-12,12.0,Sunday,True,4771,INR,2023,8778.64
T2457,U066,2023-12-24,expense,tabungan,3788.0,tunai,medan,simpan dana darurat,2023-12,12.0,Sunday,True,3788,INR,2023,6969.92
T1099,U101,2023-12-24,income,investasi,56990.0,qris,medan,dividen investasi,2023-12,12.0,Sunday,True,56990,INR,2023,104861.6
T0972,U041,2023-12-24,income,freelance,46163.0,kartu,medan,bayaran freelance,2023-12,12.0,Sunday,True,₹46163,INR,2023,84939.92
T12782,U028,2023-12-24,expense,tempat_tinggal,4252.0,bank_transfer,balikpapan,bayar sewa rumah,2023-12,12.0,Sunday,True,₹4252,INR,2023,7823.68
T11897,U019,2023-12-25,expense,kesehatan,2956.0,qris,denpasar,beli vitamin,2023-12,12.0,Monday,False,₹2956,INR,2023,5439.04
T13692,U130,2023-12-25,expense,tagihan,1048.0,bank_transfer,yogyakarta,bayar listrik,2023-12,12.0,Monday,False,1048,INR,2023,1928.32
T2706,U142,2023-12-25,expense,pendidikan,6003.0,kartu,balikpapan,pelatihan online,2023-12,12.0,Monday,False,6003,INR,2023,11045.52
T13264,U069,2023-12-26,income,gaji,47277.0,qris,jakarta,penerimaan gaji,2023-12,12.0,Tuesday,False,47277,INR,2023,86989.68
T12999,U048,2023-12-26,expense,tagihan,3482.0,qris,bandung,bayar listrik,2023-12,12.0,Tuesday,False,3482,INR,2023,6406.88
T1323,U056,2023-12-26,expense,makanan,3593.0,qris,makassar,pesan shopeefood,2023-12,12.0,Tuesday,False,3593,INR,2023,6611.12
T7702,U015,2023-12-27,expense,hiburan,9428.0,tunai,surabaya,langganan Netflix,2023-12,12.0,Wednesday,False,9428,INR,2023,17347.52
T0140,U016,2023-12-27,expense,tempat_tinggal,4480.0,tunai,semarang,bayar kos,2023-12,12.0,Wednesday,False,4480,INR,2023,8243.2
T13767,U116,2023-12-28,expense,tabungan,3832.0,tunai,makassar,menabung bulanan,2023-12,12.0,Thursday,False,3832,INR,2023,7050.88
T11187,U073,2023-12-28,expense,makanan,2362.0,qris,balikpapan,makan siang,2023-12,12.0,Thursday,False,2362,INR,2023,4346.08
T8165,U094,2023-12-28,expense,transportasi,8755.0,bank_transfer,unknown,isi bensin,2023-12,12.0,Thursday,False,8755,INR,2023,16109.2
T12895,U037,2023-12-28,expense,hiburan,6805.0,tunai,medan,liburan akhir pekan,2023-12,12.0,Thursday,False,6805,INR,2023,12521.2
T4026,U087,2023-12-29,expense,tempat_tinggal,8191.0,tunai,palembang,bayar sewa rumah,2023-12,12.0,Friday,False,8191,INR,2023,15071.44
T12660,U027,2023-12-29,income,lainnya,15135.0,bank_transfer,denpasar,pengeluaran lainnya,2023-12,12.0,Friday,False,15135,INR,2023,27848.4
T12781,U116,2023-12-29,expense,pendidikan,556.0,kartu,surabaya,beli alat tulis,2023-12,12.0,Friday,False,556,INR,2023,1023.04
T9069,U047,2023-12-29,income,investasi,46285.0,bank_transfer,balikpapan,profit reksa dana,2023-12,12.0,Friday,False,46285,INR,2023,85164.4
T8721,U138,2023-12-30,expense,tempat_tinggal,22648.0,kartu,jakarta,bayar kos,2023-12,12.0,Saturday,True,22648,INR,2023,41672.32
T7169,U030,2023-12-30,expense,tempat_tinggal,16289.0,kartu,surabaya,iuran kebersihan,2023-12,12.0,Saturday,True,16289,INR,2023,29971.76
T11204,U099,2023-12-30,expense,tempat_tinggal,7425.0,kartu,medan,bayar sewa rumah,2023-12,12.0,Saturday,True,7425,INR,2023,13662.0
T11277,U107,2023-12-31,expense,transportasi,5240.0,kartu,yogyakarta,isi bensin,2023-12,12.0,Sunday,True,$5240,USD,2023,796480.0
T9542,U076,2023-12-31,expense,makanan,3602.0,qris,yogyakarta,makan siang,2023-12,12.0,Sunday,True,3602,INR,2023,6627.68
T2783,U068,2023-12-31,expense,tempat_tinggal,30261.0,tunai,palembang,bayar apartemen,2023-12,12.0,Sunday,True,30261,INR,2023,55680.24
